Scientific name,Common name,"IUCN Red List(2018)Category","IUCN RedList (2019)Category","Reason forchange","Red Listversion"
Hyloxalus chocoensis,Choco Rocket Frog,DD,EN,N,2019‐3
Hyloxalus elachyhistus,Loja Rocket Frog,EN,LC,N,2019‐3
Hyloxalus pinguis,Malvasa Rocket Frog,DD,EN,N,2019‐2
Hyloxalus pulchellus,Espada's Rocket Frog,VU,NT,N,2019‐2
Hyloxalus ramosi,Ramos' Rocket Frog,DD,EN,N,2019‐1
Hynobius quelpaertensis,Cheju Salamander,DD,VU,N,2019‐1
Hynobius stejnegeri,,VU,LC,N,2019‐2
Hyperolius acutirostris,Sharpsnout Reed Frog,NT,LC,N,2019‐2
Hyperolius bobirensis,Bobiri Reed Frog,EN,VU,N,2019‐1
Hyperolius chlorosteus,Sierra Leone Reed Frog,NT,LC,N,2019‐1
Hyperolius endjami,Yaounde Reed Frog,VU,LC,N,2019‐1
Hyperolius laurenti,Schiotz's Reed Frog,VU,NT,N,2019‐1
Hyperolius riggenbachi,Riggenbach's Reed Frog,VU,LC,N,2019‐2
Hyperolius soror,Soror Reed Frog,DD,LC,N,2019‐1
Hyperolius torrentis,Ukami Reed Frog,EN,VU,N,2019‐1
Hyperolius viridigulosus,Stream Reed Frog,VU,NT,N,2019‐1
Ichthyophis biangularis,Metang Caecilian,DD,NT,N,2019‐1
Incilius leucomyos,,EN,NT,N,2019‐3
Ingerophrynus gollum,,DD,EN,N,2019‐1
Isthmohyla insolita,,CR,EN,N,2019‐3
Kaloula kokacii,Catanduanes Narrow‐mouthed Frog,NT,LC,N,2019‐1
Kassina cochranae,Chochran's Running Frog,NT,LC,N,2019‐1
Kassina mertensi,Mertens' Running Frog,DD,LC,N,2019‐1
Leptobrachella dringi,Dring's Asian Toad,NT,LC,N,2019‐1
Leptobrachella gracilis,Slender Litter Frog,NT,LC,N,2019‐1
Leptobrachella hamidi,White‐bellied Slender Litter Frog,VU,LC,N,2019‐1
Leptobrachella mjobergi,Mjoberg's Dwarf Litter Frog,LC,DD,N,2019‐1
Leptobrachella serasanae,Striped Dwarf Litter Frog,VU,NT,N,2019‐1
Leptodactylodon blanci,,DD,EN,N,2019‐2
Limnonectes acanthi,Busuanga Wart Frog,VU,NT,N,2019‐1
Limnonectes tweediei,Tweedie's Wart Frog,NT,LC,N,2019‐1
Megophrys edwardinae,Edwardina's Spadefoot Toad,VU,LC,N,2019‐1
Meristogenys phaeomerus,Kapit Torrent Frog,NT,LC,N,2019‐1
Meristogenys poecilus,Malaysian Borneo Frog,NT,LC,N,2019‐1
Microhyla annectens,Larut Hills Rice Frog,DD,VU,N,2019‐1
Microhyla superciliaris,Batu Cave Rice Frog,DD,LC,N,2019‐1
Microkayla boettgeri,,EN,CR,N,2019‐1
Myersiohyla liliae,,LC,EN,N,2019‐1
Nesorohyla kanaima,Kanaima Treefrog,LC,EN,N,2019‐1
Niceforonia nana,Santander Andes Frog,DD,VU,N,2019‐1
Noblella heyeri,Heyer's Leaf Frog,DD,LC,N,2019‐3
Nototriton lignicola,,CR,EN,N,2019‐3
Nymphargus chami,,DD,NT,N,2019‐2
Nymphargus cristinae,,DD,EN,N,2019‐3
Nymphargus luteopunctatus,,DD,EN,N,2019‐2
Nymphargus oreonympha,Caqueta Cochran Frog,DD,LC,N,2019‐2
Nymphargus spilotus,,DD,NT,N,2019‐2
Occidozyga baluensis,Seep Frog,NT,LC,N,2019‐1
Occidozyga floresiana,Flores Oriental Frog,DD,VU,N,2019‐1
Odontobatrachus natator,Sierra Leone Water Frog,NT,LC,N,2019‐1
Odontophrynus barrioi,Barrio's Escuerzo,DD,LC,N,2019‐1
Oedipina gephyra,La Fortuna Worm Salamander,EN,CR,N,2019‐3
Oophaga histrionica,Harlequin Poison Frog,LC,CR,N,2019‐2
Oophaga vicentei,Vicente's Poison Frog,DD,EN,N,2019‐1
Oreophryne jeffersoniana,Komodo Cross Frog,NT,LC,N,2019‐1
Oreophryne rookmaakeri,Flores Cross Frog,DD,EN,N,2019‐1
Oreophryne zimmeri,Zimmer's Cross Frog,DD,EN,N,2019‐1
Oscaecilia polyzona,New Granada Caecilian,DD,LC,N,2019‐3
Osteocephalus fuscifacies,,DD,LC,N,2019‐3
Pelophryne guentheri,Günther's Dwarf Toad,VU,LC,N,2019‐1
Pelophryne misera,Black Flathead Toad,VU,LC,N,2019‐1
Pelophryne signata,Short‐legged Dwarf Toad,NT,LC,N,2019‐3
Petropedetes palmipes,Efulen Water Frog,EN,VU,N,2019‐1
Philautus aurantium,Mendolong Bubble‐nest Frog,EN,VU,N,2019‐1
Philautus davidlabangi,David Labang’s Bush Frog,DD,LC,N,2019‐1
Philautus erythrophthalmus,,VU,EN,N,2019‐1
Philautus kerangae,Kerangas Bubble‐nest Frog,EN,VU,N,2019‐1
Philautus longicrus,Palawan Bubble‐nest Frog,NT,VU,N,2019‐1
Philautus mjobergi,Murud Bubble‐nest Frog,NT,LC,N,2019‐1
Philautus pallidipes,Pangerango Bubble‐nest Frog,VU,LC,N,2019‐1
Philautus vittiger,Indonesian Bubble‐nest Frog,DD,NT,N,2019‐1
Phrynobatrachus alleni,Allen's River Frog,NT,LC,N,2019‐1
Phrynobatrachus ghanensis,Ghana River Frog,EN,NT,N,2019‐1
Phrynobatrachus guineensis,Guinea River Frog,NT,LC,N,2019‐1
Phrynobatrachus liberiensis,Liberia River Frog,NT,LC,N,2019‐1
Phrynobatrachus manengoubensis,Manengouba River Frog,DD,CR,N,2019‐2
Phrynobatrachus phyllophilus,,NT,LC,N,2019‐1
Phrynobatrachus steindachneri,Steindachner's River Frog,VU,CR,G,2019‐1
Phrynobatrachus villiersi,Yapo River Frog,VU,LC,N,2019‐1
Pristimantis aemulatus,,DD,EN,N,2019‐2
Pristimantis albericoi,,CR,CR(PE),N,2019‐1
Pristimantis aurantiguttatus,,DD,EN,N,2019‐2
Pristimantis baiotis,,DD,NT,N,2019‐2
Pristimantis batrachites,,DD,EN,N,2019‐3
Pristimantis cacao,Cacao Robber Frog,EN,CR,N,2019‐1
Pristimantis caprifer,La Palma Robber Frog,LC,CR,N,2019‐3
Pristimantis carlossanchezi,,DD,EN,N,2019‐1
Pristimantis carranguerorum,Rana de Lluvia Carranguera,DD,EN,N,2019‐2
Pristimantis celator,La Delicia Robber Frog,NT,VU,N,2019‐3
Pristimantis chrysops,,EN,CR,N,2019‐1
Pristimantis colonensis,,DD,VU,N,2019‐3
Pristimantis corniger,,DD,EN,N,2019‐2
Pristimantis cryptomelas,Cryptic Robber Frog,EN,NT,N,2019‐1
Pristimantis cuentasi,,DD,EN,N,2019‐2
Pristimantis deinops,,EN,CR,N,2019‐1
Pristimantis diogenes,,VU,CR,N,2019‐1
Pristimantis duende,,DD,VU,N,2019‐2
Pristimantis epacrus,,DD,LC,N,2019‐2
Pristimantis esmeraldas,,DD,LC,N,2019‐3
Pristimantis galdi,Espada's Robber Frog,NT,LC,N,2019‐3
Pristimantis gladiator,,EN,VU,N,2019‐2
Pristimantis grandiceps,Giant Robber Frog,DD,EN,N,2019‐2
Pristimantis hectus,Dwarf Robber Frog,DD,VU,N,2019‐3
Pristimantis laticlavius,Burrowes' Robber Frog,DD,VU,N,2019‐3
Pristimantis leucopus,,DD,EN,N,2019‐3
Pristimantis lutitus,Rio Luisito Robber Frog,DD,EN,N,2019‐1
Pristimantis lynchi,Lynch's Robber Frog,DD,LC,N,2019‐1
Pristimantis metabates,Cutín de Chiriaco,DD,EN,N,2019‐3
Pristimantis muscosus,Cutín de Musgo,DD,NT,N,2019‐1
Pristimantis myops,,DD,EN,N,2019‐3
Pristimantis ocellatus,,DD,EN,N,2019‐3
Pristimantis orphnolaimus,Lago Agrio Robber Frog,DD,LC,N,2019‐1
Pristimantis petersi,Peters' Robber Frog,VU,NT,N,2019‐1
Pristimantis polemistes,,VU,CR,N,2019‐2
Pristimantis proserpens,Sapote Robber Frog,EN,VU,N,2019‐3
Pristimantis ptochus,,DD,EN,N,2019‐2
Pristimantis pugnax,Agua Robber Frog,VU,CR,N,2019‐3
Pristimantis racemus,Las Hermosas Robber Frog,LC,VU,N,2019‐3
Pristimantis reclusas,,DD,CR,N,2019‐1
Pristimantis repens,Galeras Robber Frog,VU,EN,N,2019‐3
Pristimantis roseus,Andagoya Robber Frog,NT,LC,N,2019‐2
Pristimantis scopaeus,,DD,LC,N,2019‐2
Pristimantis signifer,,VU,CR,N,2019‐3
Pristimantis silverstonei,,NT,VU,N,2019‐1
Pristimantis siopelus,Reserve Robber Frog,EN,VU,N,2019‐3
Pristimantis sternothylax,Huancabamba Robber Frog,DD,LC,N,2019‐3
Pristimantis sulculus,Channel Robber Frog,EN,VU,N,2019‐3
Pristimantis susaguae,,DD,EN,N,2019‐2
Pristimantis tamsitti,San Adolfo Robber Frog,NT,VU,N,2019‐3
Pristimantis uisae,,DD,VU,N,2019‐2
Pristimantis xeniolum,,DD,VU,N,2019‐2
Pristimantis xestus,,DD,VU,N,2019‐2
Pristimantis zoilae,,DD,EN,N,2019‐3
Ptychadena retropunctata,Cameroon Grassland Frog,DD,LC,N,2019‐1
Ptychadena superciliaris,Sierra Leone Grassland Frog,NT,LC,N,2019‐1
Rhacophorus fasciatus,,VU,LC,N,2019‐3
Rhacophorus gauni,Inger's Flying Frog,NT,LC,N,2019‐1
Rhacophorus harrissoni,Brown Tree Frog,NT,LC,N,2019‐1
Rhaebo atelopoides,Western Andes Toad,DD,CR,N,2019‐2
Rhaebo olallai,Tandayapa Andes Toad,DD,CR,N,2019‐1
Rheobates pseudopalmatus,,DD,LC,N,2019‐3
Rhinella achalensis,Sapo de Achala,NT,EN,G,2019‐1
Rhinella cristinae,,DD,EN,N,2019‐2
Sachatamia orejuela,Rana de Cristal de Orejuela,DD,LC,N,2019‐2
Sanguirana everetti,Zamboanga Frog,DD,NT,N,2019‐1
Sclerophrys togoensis,Togo Toad,NT,LC,N,2019‐1
Sclerophrys villiersi,Villiers' Toad,EN,VU,N,2019‐1
Silverstoneia erasmios,,DD,EN,N,2019‐2
Stefania ackawaio,,LC,VU,N,2019‐1
Stefania ayangannae,,LC,VU,N,2019‐1
Stefania coxi,,LC,VU,N,2019‐1
Stefania evansi,Evan’s Stefania,LC,DD,N,2019‐3
Stefania roraimae,,DD,EN,N,2019‐1
Stefania woodleyi,Woodley's Stefania,LC,DD,N,2019‐1
Strabomantis cheiroplethus,Rio Calles Robber Frog,VU,EN,N,2019‐1
Strabomantis necerus,Mindo Robber Frog,VU,CR,N,2019‐1
Telmatobius arequipensis,Chili Water Frog,VU,NT,N,2019‐1
Telmatobius ceiorum,,EN,CR,N,2019‐2
Telmatobius chusmisensis,,DD,EN,N,2019‐1
Telmatobius contrerasi,,DD,EN,N,2019‐1
Telmatobius fronteriensis,,DD,CR,N,2019‐1
Telmatobius hauthali,,VU,EN,G,2019‐1
Telmatobius laticeps,,EN,CR,N,2019‐2
Telmatobius oxycephalus,,VU,EN,N,2019‐1
Telmatobius pinguiculus,,DD,EN,N,2019‐1
Tepuihyla warreni,Warren's Treefrog,DD,EN,N,2019‐1
Teratohyla amelie,,DD,LC,N,2019‐3
Werneria mertensiana,Mertens' Smalltongue Toad,EN,CR,G,2019‐1
Wolterstorffina parvipalmata,Cameroon Wolterstorff Toad,VU,CR,G,2019‐2
"",,,,,
BONY FISHES,,,,,
Acheilognathus longipinnis,Deepbodied Bitterling,VU,EN,N,2019‐2
Acheilognathus melanogaster,Genuine Bitterling,LC,VU,N,2019‐2
Acrochordonichthys chamaeleon,,VU,DD,N,2019‐2
Adrianichthys kruyti,Duck‐billed Buntingi,CR,CR(PE),N,2019‐2
Ambassis agassizii,Agassiz's Perchlet,DD,LC,N,2019‐3
Ameca splendens,Butterfly Splitfin,EW,CR,N,2019‐2
Anabas testudineus,Climbing Perch,DD,LC,N,2019‐3
Anguilla celebesensis,Celebes Longfin Eel,NT,DD,N,2019‐3
Anguilla luzonensis,Philippine Mottled Eel,NT,VU,N,2019‐3
Anguilla mossambica,African Longfin Eel,LC,NT,N,2019‐3
Atherinella crystallina,Blackfin Silverside,NT,LC,N,2019‐2
Barbucca diabolica,,DD,LC,N,2019‐2
Belontia signata,Combtail,LR/cd,VU,N,2019‐3
Betta burdigala,,VU,CR,N,2019‐2
Betta chini,,VU,EN,N,2019‐2
Betta chloropharynx,,VU,CR,N,2019‐2
Betta hipposideros,,VU,EN,N,2019‐2
Betta persephone,,CR,EN,N,2019‐2
Betta picta,Spotted Betta,LC,NT,N,2019‐2
Betta pinguis,,VU,CR,N,2019‐2
Betta spilotogena,,CR,EN,N,2019‐2
Betta tomi,,VU,EN,N,2019‐2
Bidyanus bidyanus,Silver Perch,VU,NT,G,2019‐3
Bostrychus zonatus,Sunset Gudgeon,DD,LC,N,2019‐3
Brachygobius sabanus,Sabanus Bumblebee Goby,DD,LC,N,2019‐2
Brachygobius xanthomelas,,LC,DD,N,2019‐2
Bryconops imitator,,LC,NT,G,2019‐3
Cairnsichthys rhombosomoides,Cairns Rainbowfish,VU,EN,N,2019‐3
Catostomus bernardini,Yaqui Sucker,DD,LC,N,2019‐2
Catostomus cahita,Matalote Cahita,VU,LC,N,2019‐2
Centropomus poeyi,Mexican Snook,DD,LC,N,2019‐2
Characodon audax,Bold Characodon,VU,EN,G,2019‐2
Characodon lateralis,Rainbow Goodeid,EN,CR,G,2019‐2
Chirostoma arge,Largetooth Silverside,VU,DD,N,2019‐2
Chirostoma bartoni,Alberca Silverside,VU,CR,N,2019‐2
Chlamydogobius gloveri,Dalhousie Goby,VU,CR,G,2019‐3
Chlamydogobius micropterus,Elizabeth Springs Goby,CR,VU,N,2019‐3
Cinetodus froggatti,Smallmouthed Salmon Catfish,DD,LC,N,2019‐3
Craterocephalus amniculus,Darling River Hardyhead,VU,LC,N,2019‐3
Craterocephalus dalhousiensis,Dalhousie Hardyhead,VU,CR,G,2019‐3
Craterocephalus fluviatilis,Murray Hardyhead,EN,CR,G,2019‐3
Craterocephalus lentiginosus,Freckled Hardyhead,LR/nt,LC,N,2019‐3
Craterocephalus marianae,Mariana's Hardyhead,DD,LC,N,2019‐3
Crossocheilus nigriloba,,DD,LC,N,2019‐3
Cualac tessellatus,Checkered Pupfish,EN,VU,N,2019‐2
Cyprinella alvarezdelvillari,,CR,VU,N,2019‐2
Cyprinella formosa,Beautiful Shiner,VU,LC,N,2019‐2
Cyprinella panarcys,Conchos Shiner,EN,NT,N,2019‐2
Cyprinella proserpina,Proserpine Shiner,VU,LC,N,2019‐2
Cyprinodon atrorus,Bolson Pupfish,LR/lc,EN,N,2019‐2
Cyprinodon beltrani,Blackfin Pupfish,EN,VU,N,2019‐2
Cyprinodon bifasciatus,Cuatro Cienegas Pupfish,LR/lc,EN,N,2019‐2
Cyprinodon eximius,Conchos Pupfish,NT,LC,N,2019‐2
Cyprinodon labiosus,Thicklip Pupfish,CR,VU,N,2019‐2
Cyprinodon latifasciatus,Parras Pupfish,EX,CR,N,2019‐2
Cyprinodon macrolepis,Largescale Pupfish,EN,NT,N,2019‐2
Cyprinodon maya,Maya Pupfish,EN,VU,N,2019‐2
Cyprinodon meeki,Mezquital Pupfish,CR,EN,N,2019‐2
Cyprinodon simus,Boxer Pupfish,EN,NT,N,2019‐2
Cyprinodon verecundus,Largefin Pupfish,CR,VU,N,2019‐2
Cyprinodon veronicae,Charco Palma Pupfish,CR,EW,G,2019‐2
Dionda argentosa,Manantial Roundnose Minnow,NT,EN,N,2019‐2
Discherodontus halei,,DD,EN,N,2019‐3
Dorosoma smithi,Pacific Gizzard Shad,DD,LC,N,2019‐2
Encheloclarias curtisoma,,CR,EN,N,2019‐2
Encheloclarias prolatus,,VU,EN,N,2019‐3
Enteromius choloensis,Silver Barb,VU,DD,N,2019‐3
Epalzeorhynchos kalopterus,Flying Fox Carp,DD,LC,N,2019‐2
Etheostoma australe,Conchos Darter,VU,EN,N,2019‐2
Etheostoma pottsii,Mexican Darter,VU,LC,N,2019‐2
Fundulus lima,Killifish,LR/lc,EN,N,2019‐2
Gadopsis bispinosus,Two‐spined Blackfish,LC,NT,N,2019‐3
Galaxias fontanus,Swan Galaxias,CR,EN,N,2019‐3
Galaxias fuscus,Barred Galaxias,CR,EN,N,2019‐3
Galaxias johnstoni,Clarence Galaxias,CR,EN,N,2019‐3
Galaxias parvus,Swamp Galaxias,DD,VU,N,2019‐3
Galaxias pedderensis,Pedder Galaxias,CR,EN,G,2019‐3
Galaxias rostratus,Flathead Galaxias,VU,CR,G,2019‐3
Galaxias tanycephalus,Saddled Galaxias,VU,CR,G,2019‐3
Galaxiella munda,Western Mud Minnow,LR/nt,EN,G,2019‐3
Galaxiella nigrostriata,Black‐stripe Minnow,LR/nt,EN,G,2019‐3
Galaxiella pusilla,Dwarf Galaxias,VU,EN,N,2019‐3
Gambusia alvarezi,Yellowfin Gambusia,VU,DD,N,2019‐2
Gambusia hurtadoi,Crescent Gambusia,VU,CR,N,2019‐2
Gambusia longispinis,Cuatrocienegas Gambusia,VU,EN,N,2019‐2
Gambusia speciosa,Tex‐Mex Gambusia,DD,LC,N,2019‐2
Garra phillipsi,Philipps' Garra,DD,CR,N,2019‐3
Gila modesta,Salinas Chub,CR,EN,N,2019‐2
Gila robusta,Roundtail Chub,NT,VU,N,2019‐2
Girardinichthys multiradiatus,Darkedged Splitfin,VU,EN,G,2019‐2
Girardinichthys viviparus,Chapultepec Splitfin,CR,EN,N,2019‐2
Glossogobius celebius,Celebes Goby,DD,LC,N,2019‐2
Glossogobius flavipinnis,,VU,NT,N,2019‐2
Glossogobius intermedius,,VU,NT,N,2019‐2
Glossogobius matanensis,,VU,NT,N,2019‐2
Glyptothorax fuscus,,DD,LC,N,2019‐3
Gymnocharacinus bergii,Naked Characin,EN,CR,G,2019‐2
Hannia greenwayi,Greenway's Grunter,DD,LC,N,2019‐3
Hephaestus epirrhinos,Longnose Sooty Grunter,LR/nt,VU,N,2019‐3
Herichthys bartoni,Barton's Cichlid,VU,EN,N,2019‐2
Herichthys minckleyi,Minkley's Cichlid,VU,EN,N,2019‐2
Herichthys pantostictus,Chairel Cichlid,VU,LC,N,2019‐2
Herichthys steindachneri,Mojarra,NT,EN,N,2019‐2
Homaloptera parclitella,,DD,LC,N,2019‐2
Horadandia atukorali,,LC,VU,N,2019‐3
Hypseleotris aurea,Golden Gudgeon,LR/lc,EN,G,2019‐3
Hypseleotris ejuncida,Slender Carp Gudgeon,LR/nt,CR,G,2019‐3
Hypseleotris kimberleyensis,Barnett River Gudgeon,LR/nt,EN,G,2019‐3
Ilyodon whitei,Balsas Splitfin,CR,LC,N,2019‐2
Kimberleyeleotris hutchinsi,Mitchell Gudgeon,LR/nt,VU,G,2019‐3
Kimberleyeleotris notata,Drysdale Gudgeon,LR/nt,CR,G,2019‐3
Labeo lankae,,CR,EN,N,2019‐3
Leiopotherapon aheneus,Fortesque Grunter,LR/nt,EN,G,2019‐3
Lentipes whittenorum,,VU,DD,N,2019‐2
Lepidogalaxias salamandroides,Salmanderfish,LR/nt,EN,G,2019‐3
Lucania interioris,Cuatrocienegas Killifish,CR,EN,N,2019‐3
Luciogobius albus,Cave Goby,DD,CR,N,2019‐2
Luciosoma setigerum,,DD,LC,N,2019‐2
Maccullochella macquariensis,Trout Cod,EN,VU,G,2019‐3
Maccullochella peelii,Murray River Cod,CR,LC,N,2019‐3
Macquaria australasica,Macquarie Perch,DD,EN,N,2019‐3
Macrochirichthys macrochirus,Long Pectoral‐fin Minnow,NT,LC,N,2019‐2
Malpulutta kretseri,Ornate Paradisefish,LR/cd,EN,N,2019‐3
Megupsilon aporus,Catarina Pupfish,EW,EX,G,2019‐2
Melanotaenia eachamensis,Lake Eacham Rainbowfish,VU,EN,N,2019‐3
Melanotaenia exquisita,Exquisite Rainbowfish,DD,LC,N,2019‐3
Melanotaenia gracilis,Slender Rainbowfish,LR/nt,EN,N,2019‐3
Melanotaenia pygmaea,Pygmy Rainbowfish,LR/nt,VU,G,2019‐3
Menidia colei,Golden Silverside,EN,VU,N,2019‐2
Millerichthys robustus,Mexican Rivulus,DD,EN,N,2019‐2
Milyeringa veritas,Blind Gudgeon,DD,EN,N,2019‐3
Mugilogobius adeia,,VU,EN,N,2019‐2
Mugilogobius amadi,Poso Bungu,CR,CR(PE),N,2019‐2
Mugilogobius latifrons,,VU,EN,N,2019‐2
Mugilogobius sarasinorum,Sarasin's Goby,VU,EN,N,2019‐2
Nannatherina balstoni,Balston's Pygmy Perch,DD,EN,G,2019‐3
Nannoperca obscura,Yarra Pygmy Perch,VU,EN,G,2019‐3
Nannoperca variegata,Variagated Pygmy Perch,VU,EN,G,2019‐3
Neosalanx reganius,Ariake Dwarf Icefish,VU,EN,N,2019‐2
Nomorhamphus celebensis,Poso Halfbeak,DD,EN,N,2019‐2
Nomorhamphus towoetii,,EN,VU,N,2019‐2
Nothobranchius albimarginatus,,VU,EN,G,2019‐3
Nothobranchius annectens,,VU,NT,N,2019‐3
Nothobranchius brieni,,LC,VU,N,2019‐3
Nothobranchius fasciatus,,DD,VU,N,2019‐3
Nothobranchius fuscotaeniatus,,DD,CR,N,2019‐3
Nothobranchius guentheri,Redtail Notho,LC,EN,G,2019‐3
Nothobranchius hassoni,,DD,VU,N,2019‐3
Nothobranchius interruptus,Kikambala Nothobranch,VU,EN,N,2019‐3
Nothobranchius korthausae,,VU,EN,N,2019‐3
Nothobranchius lourensi,,VU,NT,N,2019‐3
Nothobranchius luekei,,VU,EN,N,2019‐3
Nothobranchius malaissei,,DD,VU,N,2019‐3
Nothobranchius microlepis,Small Scaled Nothobranch,LC,VU,N,2019‐3
Nothobranchius ocellatus,,DD,NT,N,2019‐3
Nothobranchius palmqvisti,,LC,VU,N,2019‐3
Nothobranchius rosenstocki,,EN,VU,N,2019‐3
Nothobranchius rubripinnis,,VU,EN,N,2019‐3
Nothobranchius rubroreticulatus,,DD,NT,N,2019‐3
Nothobranchius serengetiensis,,NT,VU,N,2019‐3
Nothobranchius steinforti,,VU,CR,N,2019‐3
Nothobranchius virgatus,,DD,LC,N,2019‐3
Notropis amecae,Ameca Shiner,EX,EW,N,2019‐2
Notropis imeldae,Sardinita de Rio Verde,VU,DD,N,2019‐2
Notropis moralesi,Papaloapan Chub,CR,DD,N,2019‐2
Oligolepis acutipennis,Paintedfin Goby,DD,LC,N,2019‐3
Ompok fumidus,,VU,LC,N,2019‐2
Oncorhynchus chrysogaster,Mexican Golden Trout,VU,NT,N,2019‐3
Oneirodes luetkeni,Lütken’s Dreamer,DD,LC,N,2019‐3
Ophisternon candidum,Blind Cave Eel,DD,EN,N,2019‐3
Oreochromis mossambicus,Mozambique Tilapia,NT,VU,G,2019‐3
Oryzias celebensis,Celebes Ricefish,VU,LC,N,2019‐2
Oryzias marmoratus,Marmorated Ricefish,VU,NT,N,2019‐2
Oryzias matanensis,Matano Ricefish,VU,NT,N,2019‐2
Oryzias nigrimas,Black Buntingi,VU,NT,N,2019‐2
Oryzias orthognathus,Sharp‐jawed Buntingi,EN,NT,N,2019‐2
Oryzias profundicola,Yellow‐finned Ricefish,VU,NT,N,2019‐2
Pangio filinaris,,DD,LC,N,2019‐2
Paragalaxias mesotes,Arthurs Paragalaxias,VU,EN,N,2019‐3
Parakysis longirostris,Singapore Little Warty Catfish,LC,NT,G,2019‐3
Paratherina cyanea,,VU,NT,N,2019‐2
Paratherina labiosa,,VU,CR,G,2019‐2
Paratherina striata,,VU,NT,N,2019‐2
Paratherina wolterecki,,VU,NT,N,2019‐2
Pethia nigrofasciata,Black Ruby Barb,LR/cd,VU,N,2019‐3
Phalacronotus micronemus,,DD,LC,N,2019‐3
Physiculus karrerae,Deepwater Cod,DD,LC,N,2019‐2
Poblana ferdebueni,Chignahuapan Silverside,DD,CR,N,2019‐2
Poblana letholepis,La Preciosa Silverside,EN,CR,N,2019‐2
Poblana squamata,Quechulac Silverside,EN,CR,N,2019‐2
Poecilia latipunctata,Broadspotted Molly,CR,DD,N,2019‐2
Poecilia sulphuraria,Sulphur Molly,CR,EN,N,2019‐2
Poeciliopsis fasciata,San Jeronimo Livebearer,NT,LC,N,2019‐2
Poeciliopsis monacha,Headwater Livebearer,DD,EN,N,2019‐2
Poeciliopsis prolifica,Blackstripe Livebearer,NT,LC,N,2019‐2
Poeciliopsis sonoriensis,Yaqui Topminnow,VU,DD,N,2019‐2
Potamalosa richmondia,Australian Freshwater Herring,NT,LC,N,2019‐3
Priapella bonita,Graceful Priapella,EX,DD,N,2019‐2
Prietella phreatophila,Mexican Blindcat,EN,VU,N,2019‐2
Probarbus jullieni,Jullien's Golden Carp,EN,CR,G,2019‐2
Protomyzon borneensis,,DD,NT,N,2019‐2
Prototroctes maraena,Australian Grayling,NT,VU,G,2019‐3
Pseudomystus myersi,,VU,EN,N,2019‐3
Puntioplites bulu,Bulu Barb,DD,LC,N,2019‐2
Puntius titteya,Cherry Barb,LR/cd,VU,N,2019‐3
Rasbora ennealepis,,VU,NT,N,2019‐2
Rasbora tawarensis,,VU,CR,N,2019‐2
Rasbora wilpita,,EN,VU,N,2019‐3
Rhamdia reddelli,Blindwhiskered Catfish,VU,CR,N,2019‐2
Rhodeus atremius,Kyushu Bitterling,VU,NT,N,2019‐2
Salmo platycephalus,Flathead Trout,CR,EN,N,2019‐1
Schismatogobius deraniyagalai,Redneck Goby,DD,LC,N,2019‐3
Scortum hillii,Leathery Grunter,DD,NT,N,2019‐3
Scortum parviceps,Small‐headed Grunter,DD,NT,N,2019‐3
Sicyopterus cynocephalus,,DD,LC,N,2019‐2
Sicyopterus longifilis,,DD,LC,N,2019‐2
Sicyopus discordipinnis,,DD,LC,N,2019‐3
Sicyopus jonklaasi,Lipstick Goby,DD,EN,N,2019‐3
Smilosicyopus leprurus,,DD,LC,N,2019‐3
Sphaerichthys vaillanti,,VU,EN,N,2019‐2
Stenogobius gymnopomus,,LC,DD,N,2019‐2
Stiphodon pelewensis,,DD,LC,N,2019‐2
Stiphodon semoni,,DD,LC,N,2019‐2
Stiphodon surrufus,,VU,LC,N,2019‐2
Syncomistes kimberleyensis,Kimberley Grunter,LR/nt,LC,N,2019‐3
Syncomistes rastellus,Drysdale Grunter,LR/nt,EN,N,2019‐3
Systomus asoka,Asoka Barb,EN,CR,N,2019‐3
Systomus pleurotaenia,Side Striped Barb,LR/cd,VU,N,2019‐3
Tampichthys dichromus,Bicolor Minnow,VU,CR,N,2019‐2
Tampichthys mandibularis,Flatjaw Minnow,CR,EN,N,2019‐2
Tanakia tanago,Tokyo Bitterling,VU,EN,N,2019‐2
Telmatherina abendanoni,,VU,NT,N,2019‐2
Telmatherina antoniae,,VU,NT,N,2019‐2
Telmatherina bonti,,LR/lc,EN,N,2019‐2
Telmatherina celebensis,,VU,NT,N,2019‐2
Telmatherina obscura,,VU,NT,N,2019‐2
Telmatherina opudi,,VU,NT,N,2019‐2
Telmatherina prognatha,,VU,NT,N,2019‐2
Telmatherina sarasinorum,,VU,NT,N,2019‐2
Telmatherina wahjui,,VU,EN,N,2019‐2
Tlaloc candalarius,Headwater Killifish,NT,LC,N,2019‐2
Tominanga aurea,,VU,NT,N,2019‐2
Tominanga sanguicauda,,VU,NT,N,2019‐2
Typhlias pearsei,Mexican Blind Brotula,VU,NT,N,2019‐2
Vieja hartwegi,Tailbar Cichlid,VU,EN,N,2019‐2
Wallago attu,,NT,VU,N,2019‐3
Xenopoecilus oophorus,Egg‐carrying Buntingi,EN,LC,N,2019‐2
Xenopoecilus poptae,Popta's Buntingi,CR,EN,N,2019‐2
Xenopoecilus sarasinorum,,EN,CR,N,2019‐2
Xiphophorus couchianus,Monterrey Platyfish,CR,EW,G,2019‐2
Xiphophorus meyeri,Marbled Swordtail,EN,EW,G,2019‐2
